**************************************
p-y+M-theta model: p-y curves for D=9-su=0+1.6z
This file is specified for the py curves of the NREL 5 MW monopile wind turbine
The first 5 lines are comments
**************************************
45            -NumDataSets		- Number of the data sets,i.e. the number of locations that contains p-y curve.
103              -NumPnts		- the number of the points defined for the curve (must >=4)
30            - PlasticIndex
0.2            - Loading_frequency
100            -N
1            - OCR
6            - Gamma        -effective soil weight
270            - SigmaRotation        -the effective soil stress at the pile rotation point
1            - Damping_index         -0 denotes without the consideration of damping, 1 denotes with the consideration of damping
***** Data set1 *********************
-21                          - LocalDepth	- Local depth of the p-y curve
        0.08706      857251.01
        0.10477      923790.74
        0.12636      988965.24
        0.15270     1050786.10
        0.18493     1107014.07
        0.22444     1155296.45
        0.27297     1193360.82
        0.33273     1219244.81
        0.40645     1231525.34
        0.49765     1232456.43
        0.61085     1232456.43
        0.75140     1232456.43
        0.92591     1232456.43
        1.14258     1232456.43
        1.41159     1232456.43
        1.74559     1232456.43
        2.16029     1232456.43
        2.67517     1232456.43
        3.31445     1232456.43
        4.10817     1232456.43
***** Data set9 *********************
-29                          - LocalDepth	- Local depth of the p-y curve
       -4.38904    -1425313.65
       -3.54100    -1425313.65
       -2.85797    -1425313.65
       -2.30785    -1425313.65
       -1.86477    -1425313.65
       -1.50791    -1425313.65
       -1.22049    -1425313.65
       -0.98899    -1425313.65
       -0.80254    -1425313.65
       -0.65238    -1425313.65
       -0.53143    -1425313.65
       -0.43399    -1424236.87
       -0.35522    -1410034.65
       -0.29138    -1380100.29
       -0.23954    -1336079.53
       -0.19734    -1280241.82
       -0.16292    -1215215.19
       -0.13478    -1143720.48
       -0.11173    -1068347.35
       -0.09282     -991395.35
       -0.07727     -914784.70
       -0.06447     -840027.49
       -0.05390     -768243.38
       -0.04517     -700202.81
       -0.03795     -636383.35
       -0.03196     -577028.77
       -0.02698     -522204.22
       -0.02284     -471844.29
       -0.01938     -425792.52
       -0.01649     -383832.80
       -0.01408     -345713.35
       -0.01204     -311164.50
       -0.01033     -279911.50
       -0.00889     -251683.43
       -0.00767     -226219.17
       -0.00663     -203271.09
       -0.00575     -182607.26
       -0.00500     -164012.40
       -0.00435     -147288.13
       -0.00380     -132252.63
       -0.00332     -118739.97
       -0.00291     -106599.25
       -0.00256      -95693.58
       -0.00225      -85899.07
       -0.00199      -77103.76
       -0.00175      -69206.64
       -0.00155      -62116.63
       -0.00137      -55751.73
       -0.00122      -50038.12
       -0.00108      -44909.41
       -0.00096      -40305.90
        0.00000           0.00
        0.00096       40305.90
        0.00108       44909.41
        0.00122       50038.12
        0.00137       55751.73
        0.00155       62116.63
        0.00175       69206.64
        0.00199       77103.76
        0.00225       85899.07
        0.00256       95693.58
        0.00291      106599.25
        0.00332      118739.97
        0.00380      132252.63
        0.00435      147288.13
        0.00500      164012.40
        0.00575      182607.26
        0.00663      203271.09
        0.00767      226219.17
        0.00889      251683.43
        0.01033      279911.50
        0.01204      311164.50
        0.01408      345713.35
        0.01649      383832.80
        0.01938      425792.52
        0.02284      471844.29
        0.02698      522204.22
        0.03196      577028.77
        0.03795      636383.35
        0.04517      700202.81
        0.05390      768243.38
        0.06447      840027.49
        0.07727      914784.70
        0.09282      991395.35
        0.11173     1068347.35
        0.13478     1143720.48
        0.16292     1215215.19
        0.19734     1280241.82
        0.23954     1336079.53
        0.29138     1380100.29
        0.35522     1410034.65
        0.43399     1424236.87
        0.53143     1425313.65
        0.65238     1425313.65
        0.80254     1425313.65
        0.98899     1425313.65
        1.22049     1425313.65
        1.50791     1425313.65
        1.86477     1425313.65
        2.30785     1425313.65
        2.85797     1425313.65
        3.54100     1425313.65
        4.38904     1425313.65
***** Data set10 *********************
-30                          - LocalDepth	- Local depth of the p-y curve
       -4.65832    -1624672.93
       -3.75820    -1624672.93
       -3.03323    -1624672.93
       -2.44933    -1624672.93
       -1.97904    -1624672.93
       -1.60026    -1624672.93
       -1.29519    -1624672.93
       -1.04948    -1624672.93
       -0.85158    -1624672.93
       -0.69219    -1624672.93
       -0.56381    -1624672.93
       -0.46039    -1623445.54
       -0.37679    -1607256.86
       -0.30903    -1573135.56
       -0.25401    -1522957.60
       -0.20923    -1459309.85
       -0.17271    -1385187.90
       -0.14286    -1303693.20
       -0.11841    -1217777.59
       -0.09835    -1130062.28
       -0.08186    -1042736.06
       -0.06828     -957522.53
       -0.05708     -875697.94
       -0.04783     -798140.50
       -0.04017     -725394.59
       -0.03382     -657738.05
       -0.02855     -595245.17
       -0.02416     -537841.37
       -0.02050     -485348.32
       -0.01744     -437519.68
       -0.01488     -394068.44
       -0.01273     -354687.22
       -0.01092     -319062.85
       -0.00939     -286886.51
       -0.00810     -257860.55
       -0.00700     -231702.71
       -0.00607     -208148.62
       -0.00527     -186952.89
       -0.00459     -167889.39
       -0.00401     -150750.87
       -0.00351     -135348.19
       -0.00307     -121509.34
       -0.00270     -109078.29
       -0.00238      -97913.81
       -0.00209      -87888.30
       -0.00185      -78886.60
       -0.00163      -70804.91
       -0.00145      -63549.75
       -0.00128      -57036.97
       -0.00114      -51190.91
       -0.00101      -45943.50
        0.00000           0.00
        0.00101       45943.50
        0.00114       51190.91
        0.00128       57036.97
        0.00145       63549.75
        0.00163       70804.91
        0.00185       78886.60
        0.00209       87888.30
        0.00238       97913.81
        0.00270      109078.29
        0.00307      121509.34
        0.00351      135348.19
        0.00401      150750.87
        0.00459      167889.39
        0.00527      186952.89
        0.00607      208148.62
        0.00700      231702.71
        0.00810      257860.55
        0.00939      286886.51
        0.01092      319062.85
        0.01273      354687.22
        0.01488      394068.44
        0.01744      437519.68
        0.02050      485348.32
        0.02416      537841.37
        0.02855      595245.17
        0.03382      657738.05
        0.04017      725394.59
        0.04783      798140.50
        0.05708      875697.94
        0.06828      957522.53
        0.08186     1042736.06
        0.09835     1130062.28
        0.11841     1217777.59
        0.14286     1303693.20
        0.17271     1385187.90
        0.20923     1459309.85
        0.25401     1522957.60
        0.30903     1573135.56
        0.37679     1607256.86
        0.46039     1623445.54
        0.56381     1624672.93
        0.69219     1624672.93
        0.85158     1624672.93
        1.04948     1624672.93
        1.29519     1624672.93
        1.60026     1624672.93
        1.97904     1624672.93
        2.44933     1624672.93
        3.03323     1624672.93
        3.75820     1624672.93
        4.65832     1624672.93
***** Data set11 *********************
-31                          - LocalDepth	- Local depth of the p-y curve
       -4.91601    -1830211.63
       -3.96606    -1830211.63
       -3.20095    -1830211.63
       -2.58471    -1830211.63
       -2.08839    -1830211.63
       -1.68864    -1830211.63
       -1.36668    -1830211.63
       -1.10736    -1830211.63
       -0.89850    -1830211.63
       -0.73029    -1830211.63
       -0.59480    -1830211.63
       -0.48566    -1828828.96
       -0.39743    -1810592.23
       -0.32593    -1772154.22
       -0.26787    -1715628.20
       -0.22061    -1643928.32
       -0.18208    -1560429.15
       -0.15059    -1468624.48
