**************************************
p-y+M-theta model: p-y curves for D=9-su=NaN+NaNz
This file is specified for the py curves of the NREL 5 MW monopile wind turbine
The first 5 lines are comments
**************************************
45            -NumDataSets		- Number of the data sets,i.e. the number of locations that contains p-y curve.
103              -NumPnts		- the number of the points defined for the curve (must >=4)
30            - PlasticIndex
0.2            - Loading_frequency
100            -N
1            - OCR
6            - Gamma        -effective soil weight
270            - SigmaRotation        -the effective soil stress at the pile rotation point
1            - Damping_index         -0 denotes without the consideration of damping, 1 denotes with the consideration of damping
***** Data set 1  ********************
-21 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
0.59104 4538241.33
0.64083 4694732.41
0.69476 4851223.49
0.75348 5007714.57
0.81783 5164205.65
0.88898 5320696.73
0.96862 5477187.81
1.05931 5633678.89
1.16534 5790169.97
1.29509 5946661.05
1.47002 6103152.13
1.59729 6181397.67
1.68888 6220520.44
1.75439 6240081.82
1.80106 6249862.52
1.83422 6254752.86
1.85775 6257198.03
1.91482 6259643.21
2.91482 6259643.21
***** Data set 7  ********************
-27 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-3.07783 -7302917.08
-2.07783 -7302917.08
-2.01590 -7300064.37
-1.99037 -7297211.67
-1.95438 -7291506.27
-1.90374 -7280095.46
-1.83266 -7257273.84
-1.73326 -7211630.61
-1.59516 -7120344.15
-1.40534 -6937771.22
-1.26455 -6755198.30
-1.14949 -6572625.37
-1.05108 -6390052.44
-0.96466 -6207479.51
-0.88745 -6024906.59
-0.81762 -5842333.66
-0.75391 -5659760.73
-0.69539 -5477187.81
-0.64135 -5294614.88
-0.59126 -5112041.95
-0.54468 -4929469.03
-0.50125 -4746896.10
-0.46067 -4564323.17
-0.42272 -4381750.25
-0.38717 -4199177.32
-0.35385 -4016604.39
-0.32261 -3834031.46
-0.29332 -3651458.54
-0.26585 -3468885.61
-0.24010 -3286312.68
-0.21599 -3103739.76
-0.19342 -2921166.83
-0.17233 -2738593.90
-0.15266 -2556020.98
-0.13433 -2373448.05
-0.11731 -2190875.12
-0.10153 -2008302.20
-0.08696 -1825729.27
-0.07355 -1643156.34
-0.06126 -1460583.42
-0.05007 -1278010.49
-0.03995 -1095437.56
-0.03085 -912864.63
-0.02276 -730291.71
-0.01565 -547718.78
-0.00950 -365145.85
-0.00429 -182572.93
-0.00203 -91286.46
-0.00099 -45643.23
-0.00049 -22821.62
-0.00024 -11410.81
0.00000 0.00
0.00024 11410.81
0.00049 22821.62
0.00099 45643.23
0.00203 91286.46
0.00429 182572.93
0.00950 365145.85
0.01565 547718.78
0.02276 730291.71
0.03085 912864.63
0.03995 1095437.56
0.05007 1278010.49
0.06126 1460583.42
0.07355 1643156.34
0.08696 1825729.27
0.10153 2008302.20
0.11731 2190875.12
0.13433 2373448.05
0.15266 2556020.98
0.17233 2738593.90
0.19342 2921166.83
0.21599 3103739.76
0.24010 3286312.68
0.26585 3468885.61
0.29332 3651458.54
0.32261 3834031.46
0.35385 4016604.39
0.38717 4199177.32
0.42272 4381750.25
0.46067 4564323.17
0.50125 4746896.10
0.54468 4929469.03
0.59126 5112041.95
0.64135 5294614.88
0.69539 5477187.81
0.75391 5659760.73
0.81762 5842333.66
0.88745 6024906.59
0.96466 6207479.51
1.05108 6390052.44
1.14949 6572625.37
1.26455 6755198.30
1.40534 6937771.22
1.59516 7120344.15
1.73326 7211630.61
1.83266 7257273.84
1.90374 7280095.46
1.95438 7291506.27
1.99037 7297211.67
2.01590 7300064.37
2.07783 7302917.08
3.07783 7302917.08
***** Data set 8  ********************
-28 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-3.23021 -8346190.94
-2.23021 -8346190.94
-2.16374 -8342930.71
-2.13634 -8339670.48
-2.09771 -8333150.02
-2.04336 -8320109.10
-1.96706 -8294027.25
-1.86037 -8241863.56
-1.71214 -8137536.17
-1.50840 -7928881.40
-1.35729 -7720226.62
-1.23378 -7511571.85
-1.12816 -7302917.08
-1.03541 -7094262.30
-0.95253 -6885607.53
-0.87758 -6676952.76
-0.80920 -6468297.98
-0.74638 -6259643.21
-0.68839 -6050988.43
-0.63462 -5842333.66
-0.58462 -5633678.89
-0.53800 -5425024.11
-0.49446 -5216369.34
-0.45372 -5007714.57
-0.41556 -4799059.79
-0.37980 -4590405.02
-0.34627 -4381750.25
-0.31483 -4173095.47
-0.28534 -3964440.70
-0.25771 -3755785.92
-0.23183 -3547131.15
-0.20761 -3338476.38
-0.18497 -3129821.60
-0.16385 -2921166.83
-0.14419 -2712512.06
-0.12591 -2503857.28
-0.10897 -2295202.51
-0.09333 -2086547.74
-0.07894 -1877892.96
-0.06576 -1669238.19
-0.05375 -1460583.42
-0.04287 -1251928.64
-0.03311 -1043273.87
-0.02443 -834619.09
-0.01680 -625964.32
-0.01020 -417309.55
-0.00461 -208654.77
-0.00218 -104327.39
-0.00106 -52163.69
-0.00052 -26081.85
-0.00026 -13040.92
0.00000 0.00
0.00026 13040.92
0.00052 26081.85
0.00106 52163.69
0.00218 104327.39
0.00461 208654.77
0.01020 417309.55
0.01680 625964.32
0.02443 834619.09
0.03311 1043273.87
0.04287 1251928.64
0.05375 1460583.42
0.06576 1669238.19
0.07894 1877892.96
0.09333 2086547.74
0.10897 2295202.51
0.12591 2503857.28
0.14419 2712512.06
0.16385 2921166.83
0.18497 3129821.60
0.20761 3338476.38
0.23183 3547131.15
0.25771 3755785.92
0.28534 3964440.70
0.31483 4173095.47
0.34627 4381750.25
0.37980 4590405.02
0.41556 4799059.79
0.45372 5007714.57
0.49446 5216369.34
0.53800 5425024.11
0.58462 5633678.89
0.63462 5842333.66
0.68839 6050988.43
0.74638 6259643.21
0.80920 6468297.98
0.87758 6676952.76
0.95253 6885607.53
1.03541 7094262.30
1.12816 7302917.08
1.23378 7511571.85
1.35729 7720226.62
1.50840 7928881.40
1.71214 8137536.17
1.86037 8241863.56
1.96706 8294027.25
2.04336 8320109.10
2.09771 8333150.02
2.13634 8339670.48
2.16374 8342930.71
2.23021 8346190.94
3.23021 8346190.94
***** Data set 9  ********************
-29 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-3.37387 -9389464.81
-2.37387 -9389464.81
-2.30312 -9385797.05
-2.27395 -9382129.29
-2.23283 -9374793.77
-2.17498 -9360122.73
-2.09377 -9330780.66
-1.98021 -9272096.50
-1.82243 -9154728.19
-1.60556 -8919991.57
-1.44472 -8685254.95
-1.31326 -8450518.33
-1.20083 -8215781.71
-1.10210 -7981045.09
-1.01389 -7746308.47
-0.93411 -7511571.85
-0.86132 -7276835.23
-0.79446 -7042098.61
-0.73273 -6807361.99
-0.67550 -6572625.37
-0.62228 -6337888.75
-0.57266 -6103152.13
-0.52631 -5868415.51
-0.48294 -5633678.89
-0.44233 -5398942.27
-0.40427 -5164205.65
-0.36858 -4929469.03
-0.33511 -4694732.41
-0.30372 -4459995.79
-0.27431 -4225259.17
-0.24676 -3990522.55
-0.22098 -3755785.92
-0.19689 -3521049.30
-0.17441 -3286312.68
-0.15347 -3051576.06
-0.13402 -2816839.44
-0.11599 -2582102.82
-0.09934 -2347366.20
-0.08402 -2112629.58
-0.06999 -1877892.96
-0.05721 -1643156.34
-0.04564 -1408419.72
-0.03524 -1173683.10
-0.02600 -938946.48
-0.01788 -704209.86
-0.01086 -469473.24
-0.00490 -234736.62
-0.00232 -117368.31
-0.00113 -58684.16
-0.00056 -29342.08
-0.00028 -14671.04
0.00000 0.00
0.00028 14671.04
0.00056 29342.08
0.00113 58684.16
0.00232 117368.31
0.00490 234736.62
0.01086 469473.24
0.01788 704209.86
0.02600 938946.48
0.03524 1173683.10
0.04564 1408419.72
0.05721 1643156.34
0.06999 1877892.96
0.08402 2112629.58
0.09934 2347366.20
0.11599 2582102.82
0.13402 2816839.44
0.15347 3051576.06
0.17441 3286312.68
0.19689 3521049.30
0.22098 3755785.92
0.24676 3990522.55
0.27431 4225259.17
0.30372 4459995.79
0.33511 4694732.41
0.36858 4929469.03
0.40427 5164205.65
0.44233 5398942.27
0.48294 5633678.89
0.52631 5868415.51
0.57266 6103152.13
0.62228 6337888.75
0.67550 6572625.37
0.73273 6807361.99
0.79446 7042098.61
0.86132 7276835.23
0.93411 7511571.85
1.01389 7746308.47
1.10210 7981045.09
1.20083 8215781.71
1.31326 8450518.33
1.44472 8685254.95
1.60556 8919991.57
1.82243 9154728.19
1.98021 9272096.50
2.09377 9330780.66
2.17498 9360122.73
2.23283 9374793.77
2.27395 9382129.29
2.30312 9385797.05
2.37387 9389464.81
3.37387 9389464.81
***** Data set 10  ********************
-30 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-3.51020 -10432738.68
-2.51020 -10432738.68
-2.43539 -10428663.39
-2.40454 -10424588.10
-2.36106 -10416437.53
-2.29989 -10400136.37
-2.21401 -10367534.06
-2.09393 -10302329.45
-1.92709 -10171920.21
-1.69777 -9911101.75
-1.52768 -9650283.28
-1.38868 -9389464.81
-1.26980 -9128646.34
-1.16539 -8867827.88
-1.07211 -8607009.41
-0.98775 -8346190.94
-0.91079 -8085372.48
-0.84009 -7824554.01
-0.77481 -7563735.54
-0.71429 -7302917.08
-0.65802 -7042098.61
-0.60555 -6781280.14
-0.55653 -6520461.67
-0.51068 -6259643.21
-0.46774 -5998824.74
-0.42749 -5738006.27
-0.38974 -5477187.81
-0.35435 -5216369.34
-0.32117 -4955550.87
-0.29006 -4694732.41
-0.26093 -4433913.94
-0.23367 -4173095.47
-0.20820 -3912277.00
-0.18442 -3651458.54
-0.16229 -3390640.07
-0.14172 -3129821.60
-0.12266 -2869003.14
-0.10505 -2608184.67
-0.08885 -2347366.20
-0.07401 -2086547.74
-0.06049 -1825729.27
-0.04826 -1564910.80
-0.03727 -1304092.33
-0.02749 -1043273.87
-0.01891 -782455.40
-0.01148 -521636.93
-0.00518 -260818.47
-0.00245 -130409.23
-0.00119 -65204.62
-0.00059 -32602.31
-0.00029 -16301.15
0.00000 0.00
0.00029 16301.15
0.00059 32602.31
0.00119 65204.62
0.00245 130409.23
0.00518 260818.47
0.01148 521636.93
0.01891 782455.40
0.02749 1043273.87
0.03727 1304092.33
0.04826 1564910.80
0.06049 1825729.27
0.07401 2086547.74
0.08885 2347366.20
0.10505 2608184.67
0.12266 2869003.14
0.14172 3129821.60
0.16229 3390640.07
0.18442 3651458.54
0.20820 3912277.00
0.23367 4173095.47
0.26093 4433913.94
0.29006 4694732.41
0.32117 4955550.87
0.35435 5216369.34
0.38974 5477187.81
0.42749 5738006.27
0.46774 5998824.74
0.51068 6259643.21
0.55653 6520461.67
0.60555 6781280.14
0.65802 7042098.61
0.71429 7302917.08
0.77481 7563735.54
0.84009 7824554.01
0.91079 8085372.48
0.98775 8346190.94
1.07211 8607009.41
1.16539 8867827.88
1.26980 9128646.34
1.38868 9389464.81
1.52768 9650283.28
1.69777 9911101.75
1.92709 10171920.21
2.09393 10302329.45
2.21401 10367534.06
2.29989 10400136.37
2.36106 10416437.53
2.40454 10424588.10
2.43539 10428663.39
2.51020 10432738.68
3.51020 10432738.68
***** Data set 11  ********************
-31 - LocalDepth - Local depth of the p-y curve and corresponding damping ratio curve
-3.64026 -11476012.55
-2.64026 -11476012.55
-2.56157 -11471529.73
-2.52912 -11467046.91
-2.48340 -11458081.28
-2.41905 -11440150.01
-2.32872 -11404287.47
-2.20242 -11332562.39
-2.02694 -11189112.23
-1.78573 -10902211.92
-1.60684 -10615311.61
-1.46063 -10328411.29
-1.33559 -10041510.98
-1.22578 -9754610.67
-1.12766 -9467710.35
-1.03893 -9180810.04
-0.95797 -8893909.72
-0.88361 -8607009.41
